1619721828.31,27.5799997211,1006.19019403,1.73340200195,0.967257470703,9.74918916016,0.0,0.00425689701897,0.0180918123306,-3536.86816406,29.942578125,0.0
1619721828.59,27.5842439532,1006.17661942,1.68072956543,0.986411083984,9.81143840332,0.00212844850949,0.0074495697832,0.0202202608401,20.5517578125,6.633984375,45.1142578125
1619721828.86,27.5982366562,1006.15352492,1.68551796875,0.962469067383,9.84495722656,0.0,0.00957801829268,0.0170275880759,18.5859375,7.8890625,45.6328125
1619721829.13,27.6135556817,1006.19452558,1.69030637207,1.00556469727,9.95030209961,0.0117064668022,0.032990951897,0.00957801829268,19.8369140625,7.351171875,45.1142578125
1619721829.4,27.6305326104,1006.15250125,1.64242233887,1.07739074707,9.94551369629,-0.00106422425474,0.0361836246612,0.00957801829268,19.4794921875,6.633984375,45.1142578125
1619721829.67,27.6445916295,1006.17822918,1.56580788574,1.16837041016,9.8784760498,0.00319267276423,0.00319267276423,0.0170275880759,17.87109375,7.8890625,45.287109375
1619721829.95,27.6567274809,1006.17719134,1.43652099609,1.09654436035,10.1466266357,-0.0074495697832,0.0351194004065,0.0244771578591,18.228515625,6.4546875,44.25
1619721830.22,27.6651496291,1006.16216053,1.47961662598,1.33596452637,9.7827079834,0.0106422425474,-0.00851379403794,0.037247848916,18.943359375,9.3234375,45.978515625
1619721830.49,27.6835191965,1006.14893935,1.61369191895,1.22583125,9.92157167969,0.0148991395664,0.0106422425474,0.0170275880759,19.658203125,7.8890625,46.669921875
1619721830.76,27.6998329639,1006.19796059,1.5562310791,1.17315881348,9.84974562988,-0.00106422425474,0.00106422425474,0.0223487093496,17.3349609375,8.068359375,45.1142578125
1619721831.03,27.7136267185,1006.20509504,1.62805712891,1.16837041016,9.76355437012,-0.0649176795393,-0.0595965582656,0.0489543157182,19.658203125,8.24765625,44.595703125
1619721831.3,27.7214520216,1006.19289877,2.3798364502,1.34075292969,10.1226846191,-0.0106422425474,-1.79215364499,-0.0234129336043,19.4794921875,5.916796875,45.4599609375
1619721831.58,27.7306036472,1006.19613062,7.82425102539,-0.378283862305,2.09253225098,-0.479965138889,-1.19831651084,0.522534109079,19.4794921875,-16.674609375,37.1630859375
1619721831.85,27.7343173504,1006.17750756,10.2567599121,-0.703895288086,0.272938989258,0.0244771578591,-0.488478932927,-0.134092256098,26.9853515625,-33.887109375,10.8896484375
1619721832.12,27.7402858019,1006.20156302,9.51455739746,-0.909796630859,-0.885854614258,-0.0489543157182,-0.133028031843,0.0904590616531,28.7724609375,-34.604296875,7.0869140625
1619721832.39,27.7516258597,1006.21186482,9.72524714355,-1.15879360352,-0.435744702148,-0.0148991395664,0.0276698306233,-0.0223487093496,27.7001953125,-33.887109375,6.7412109375
1619721832.66,27.75693115,1006.1563563,9.61990227051,-0.713472094727,-0.339976635742,0.0851379403794,-0.0404405216802,0.0351194004065,25.9130859375,-34.604296875,7.4326171875
1619721832.93,27.7671438336,1006.15831429,10.0077629395,-0.708683691406,-0.775721337891,-0.0798168191057,-0.0947159586721,-0.0521469884824,26.806640625,-35.1421875,8.98828125
1619721833.21,27.7660827756,1006.16714751,9.81622680664,-0.928950244141,0.30166940918,-0.114936219512,1.15361909214,-0.177725450542,24.4833984375,-33.887109375,12.9638671875
1619721833.48,27.7754996657,1006.19983825,9.34696328125,-0.114921679688,2.51870014648,-0.30968925813,2.06140238144,-0.537433248645,21.4453125,-30.121875,22.470703125
1619721833.75,27.7918797493,1006.20599419,7.67581052246,0.574608398438,7.48427438965,-1.01739838753,2.77656108062,-0.590644461382,21.4453125,-24.02578125,33.87890625
1619721834.02,27.7957260847,1006.24204462,-0.234631762695,-2.71502468262,12.1577560303,1.35262902778,0.505506521003,0.426753926152,28.4150390625,16.674609375,50.2998046875
1619721834.29,27.8017608523,1006.23978391,-0.794874951172,0.258573779297,9.98860932617,0.157505189702,-0.299047015583,-0.0478900914634,23.0537109375,19.543359375,47.1884765625
1619721834.57,27.808326149,1006.211832,-0.287304199219,0.483628735352,10.0652237793,0.0234129336043,0.0148991395664,0.0148991395664,21.6240234375,15.598828125,47.8798828125
